340.0	168
341.0	173
342.0	179
343.0	173
344.0	164
345.0	174
346.0	188
347.0	184
348.0	177
349.0	203
350.0	212
351.0	176
352.0	177
353.0	166
354.0	196
355.0	179
356.0	160
357.0	166
358.0	175
359.0	176
360.0	193
361.0	168
362.0	204
363.0	186
364.0	181
365.0	200
366.0	198
367.0	181
368.0	213
369.0	182
370.0	180
371.0	202
372.0	151
373.0	167
374.0	174
375.0	174
376.0	164
377.0	175
378.0	181
379.0	171
380.0	165
381.0	181
382.0	222
383.0	203
384.0	201
385.0	219
386.0	185
387.0	184
388.0	191
389.0	175
390.0	177
391.0	199
392.0	177
393.0	181
394.0	192
395.0	176
396.0	166
397.0	165
398.0	189
399.0	209
400.0	217
401.0	208
402.0	212
403.0	173
404.0	197
405.0	209
406.0	197
407.0	167
408.0	194
409.0	182
410.0	188
411.0	189
412.0	223
413.0	187
414.0	230
415.0	222
416.0	193
417.0	188
418.0	201
419.0	187
420.0	159
421.0	190
422.0	186
423.0	161
424.0	191
425.0	197
426.0	185
427.0	163
428.0	216
429.0	204
430.0	216
431.0	183
432.0	208
433.0	189
434.0	209
435.0	227
436.0	188
437.0	198
438.0	189
439.0	196
440.0	181
441.0	199
442.0	184
443.0	174
444.0	203
445.0	189
446.0	203
447.0	204
448.0	230
449.0	203
450.0	229
451.0	217
452.0	195
453.0	212
454.0	212
455.0	194
456.0	178
457.0	191
458.0	192
459.0	173
460.0	205
461.0	198
462.0	217
463.0	237
464.0	217
465.0	232
466.0	246
467.0	241
468.0	228
469.0	206
470.0	199
471.0	202
472.0	204
473.0	203
474.0	192
475.0	174
476.0	202
477.0	199
478.0	213
479.0	208
480.0	180
481.0	218
482.0	257
483.0	245
484.0	246
485.0	219
486.0	217
487.0	222
488.0	212
489.0	185
490.0	203
491.0	178
492.0	197
493.0	199
494.0	205
495.0	198
496.0	225
497.0	239
498.0	219
499.0	235
500.0	258
501.0	232
502.0	224
503.0	228
504.0	212
505.0	234
506.0	222
507.0	205
508.0	215
509.0	207
510.0	224
511.0	218
512.0	206
513.0	193
514.0	231
515.0	228
516.0	232
517.0	242
518.0	286
519.0	245
520.0	250
521.0	234
522.0	233
523.0	204
524.0	231
525.0	214
526.0	199
527.0	205
528.0	224
529.0	224
530.0	239
531.0	232
532.0	249
533.0	253
534.0	250
535.0	243
536.0	246
537.0	245
538.0	221
539.0	245
540.0	214
541.0	181
542.0	186
543.0	220
544.0	221
545.0	207
546.0	216
547.0	199
548.0	283
549.0	263
550.0	284
551.0	249
552.0	249
553.0	245
554.0	230
555.0	244
556.0	212
557.0	238
558.0	206
559.0	231
560.0	247
561.0	206
562.0	226
563.0	246
564.0	239
565.0	254
566.0	284
567.0	297
568.0	273
569.0	264
570.0	256
571.0	251
572.0	242
573.0	243
574.0	223
575.0	249
576.0	245
577.0	246
578.0	236
579.0	223
580.0	261
581.0	277
582.0	268
583.0	262
584.0	285
585.0	299
586.0	275
587.0	267
588.0	247
589.0	225
590.0	234
591.0	231
592.0	275
593.0	240
594.0	234
595.0	235
596.0	242
597.0	289
598.0	289
599.0	314
600.0	322
601.0	302
602.0	288
603.0	266
604.0	282
605.0	263
606.0	228
607.0	248
608.0	266
609.0	238
610.0	218
611.0	239
612.0	248
613.0	274
614.0	278
615.0	346
616.0	301
617.0	333
618.0	266
619.0	291
620.0	263
621.0	295
622.0	272
623.0	252
624.0	258
625.0	251
626.0	230
627.0	228
628.0	274
629.0	259
630.0	299
631.0	309
632.0	326
633.0	371
634.0	311
635.0	345
636.0	308
637.0	269
638.0	295
639.0	256
640.0	278
641.0	267
642.0	255
643.0	286
644.0	274
645.0	274
646.0	268
647.0	274
648.0	325
649.0	334
650.0	359
651.0	324
652.0	324
653.0	276
654.0	289
655.0	273
656.0	286
657.0	278
658.0	268
659.0	256
660.0	265
661.0	272
662.0	306
663.0	285
664.0	323
665.0	292
666.0	333
667.0	348
668.0	310
669.0	305
670.0	307
671.0	287
672.0	298
673.0	276
674.0	260
675.0	269
676.0	298
677.0	274
678.0	297
679.0	291
680.0	298
681.0	326
682.0	337
683.0	381
684.0	379
685.0	311
686.0	313
687.0	325
688.0	277
689.0	294
690.0	279
691.0	291
692.0	283
693.0	289
694.0	257
695.0	294
696.0	322
697.0	284
698.0	336
699.0	403
700.0	346
701.0	334
702.0	366
703.0	336
704.0	315
705.0	277
706.0	313
707.0	277
708.0	275
709.0	323
710.0	272
711.0	296
712.0	300
713.0	324
714.0	320
715.0	324
716.0	391
717.0	395
718.0	359
719.0	363
720.0	349
721.0	316
722.0	334
723.0	288
724.0	277
725.0	280
726.0	279
727.0	305
728.0	313
729.0	293
730.0	313
731.0	335
732.0	350
733.0	375
734.0	383
735.0	339
736.0	367
737.0	364
738.0	318
739.0	325
740.0	312
741.0	294
742.0	340
743.0	302
744.0	313
745.0	315
746.0	334
747.0	329
748.0	374
749.0	368
750.0	431
751.0	392
752.0	405
753.0	334
754.0	343
755.0	346
756.0	303
757.0	312
758.0	310
759.0	309
760.0	313
761.0	318
762.0	330
763.0	320
764.0	305
765.0	333
766.0	390
767.0	396
768.0	368
769.0	369
770.0	343
771.0	333
772.0	302
773.0	317
774.0	296
775.0	301
776.0	330
777.0	288
778.0	319
779.0	315
780.0	332
781.0	390
782.0	399
783.0	385
784.0	403
785.0	375
786.0	401
787.0	347
788.0	383
789.0	302
790.0	365
791.0	342
792.0	289
793.0	283
794.0	291
795.0	341
796.0	331
797.0	368
798.0	389
799.0	385
800.0	382
801.0	395
802.0	388
803.0	420
804.0	363
805.0	333
806.0	362
807.0	329
808.0	353
809.0	332
810.0	313
811.0	309
812.0	347
813.0	340
814.0	343
815.0	380
816.0	416
817.0	421
818.0	427
819.0	419
820.0	376
821.0	325
822.0	311
823.0	332
824.0	305
825.0	336
826.0	322
827.0	305
828.0	321
829.0	356
830.0	351
831.0	335
832.0	400
833.0	427
834.0	401
835.0	414
836.0	375
837.0	374
838.0	332
839.0	346
840.0	345
841.0	356
842.0	325
843.0	318
844.0	342
845.0	340
846.0	343
847.0	361
848.0	430
849.0	390
850.0	436
851.0	414
852.0	372
853.0	412
854.0	379
855.0	350
856.0	338
857.0	309
858.0	371
859.0	344
860.0	343
861.0	322
862.0	363
863.0	330
864.0	344
865.0	404
866.0	417
867.0	449
868.0	403
869.0	385
870.0	390
871.0	371
872.0	373
873.0	354
874.0	349
875.0	337
876.0	307
877.0	363
878.0	336
879.0	357
880.0	383
881.0	382
882.0	395
883.0	426
884.0	430
885.0	417
886.0	396
887.0	385
888.0	338
889.0	331
890.0	329
891.0	323
892.0	328
893.0	346
894.0	353
895.0	305
896.0	345
897.0	378
898.0	403
899.0	430
900.0	446
901.0	451
902.0	427
903.0	392
904.0	375
905.0	377
906.0	383
907.0	360
908.0	346
909.0	325
910.0	349
911.0	348
912.0	339
913.0	330
914.0	337
915.0	349
916.0	392
917.0	477
918.0	465
919.0	441
920.0	388
921.0	407
922.0	365
923.0	344
924.0	368
925.0	358
926.0	374
927.0	332
928.0	326
929.0	391
930.0	393
931.0	352
932.0	418
933.0	452
934.0	434
935.0	427
936.0	424
937.0	390
938.0	394
939.0	336
940.0	343
941.0	357
942.0	354
943.0	333
944.0	327
945.0	368
946.0	349
947.0	366
948.0	404
949.0	413
950.0	390
951.0	442
952.0	413
953.0	386
954.0	384
955.0	373
956.0	367
957.0	359
958.0	355
959.0	342
960.0	339
961.0	343
962.0	396
963.0	381
964.0	363
965.0	396
966.0	438
967.0	457
968.0	470
969.0	394
970.0	385
971.0	344
972.0	396
973.0	367
974.0	345
975.0	348
976.0	342
977.0	331
978.0	374
979.0	359
980.0	330
981.0	387
982.0	424
983.0	477
984.0	429
985.0	399
986.0	417
987.0	401
988.0	364
989.0	372
990.0	362
991.0	323
992.0	306
993.0	366
994.0	326
995.0	310
996.0	365
997.0	395
998.0	423
999.0	461
1000.0	473
1001.0	444
1002.0	457
1003.0	429
1004.0	407
1005.0	361
1006.0	318
1007.0	343
1008.0	368
1009.0	344
1010.0	291
1011.0	322
1012.0	372
1013.0	353
1014.0	385
1015.0	404
1016.0	442
1017.0	460
1018.0	448
1019.0	393
1020.0	423
1021.0	376
1022.0	381
1023.0	363
1024.0	382
1025.0	346
1026.0	333
1027.0	314
1028.0	330
1029.0	343
1030.0	368
1031.0	355
1032.0	402
1033.0	436
1034.0	488
1035.0	449
1036.0	385
1037.0	394
1038.0	375
1039.0	352
1040.0	355
1041.0	348
1042.0	342
1043.0	345
1044.0	352
1045.0	356
1046.0	372
1047.0	353
1048.0	387
1049.0	447
1050.0	450
1051.0	426
1052.0	377
1053.0	434
1054.0	400
1055.0	347
1056.0	363
1057.0	365
1058.0	334
1059.0	300
1060.0	309
1061.0	302
1062.0	303
1063.0	349
1064.0	368
1065.0	373
1066.0	436
1067.0	442
1068.0	406
1069.0	411
1070.0	378
1071.0	375
1072.0	361
1073.0	337
1074.0	321
1075.0	329
1076.0	365
1077.0	315
1078.0	321
1079.0	356
1080.0	353
1081.0	392
1082.0	412
1083.0	445
1084.0	471
1085.0	413
1086.0	394
1087.0	374
1088.0	351
1089.0	332
1090.0	348
1091.0	354
1092.0	325
1093.0	305
1094.0	336
1095.0	323
1096.0	335
1097.0	338
1098.0	408
1099.0	395
1100.0	448
1101.0	439
1102.0	375
1103.0	388
1104.0	373
1105.0	347
1106.0	330
1107.0	347
1108.0	345
1109.0	333
1110.0	310
1111.0	344
1112.0	326
1113.0	377
1114.0	357
1115.0	333
1116.0	386
1117.0	432
1118.0	421
1119.0	405
1120.0	360
1121.0	348
1122.0	360
1123.0	333
1124.0	347
1125.0	313
1126.0	349
1127.0	309
1128.0	355
1129.0	386
1130.0	321
1131.0	392
1132.0	379
1133.0	388
1134.0	412
1135.0	429
1136.0	380
1137.0	365
1138.0	369
1139.0	342
1140.0	352
1141.0	355
1142.0	311
1143.0	340
1144.0	313
1145.0	346
1146.0	310
1147.0	340
1148.0	357
1149.0	418
1150.0	452
1151.0	406
1152.0	396
1153.0	383
1154.0	382
1155.0	346
1156.0	363
1157.0	345
1158.0	349
1159.0	318
1160.0	326
1161.0	342
1162.0	342
1163.0	326
1164.0	358
1165.0	378
1166.0	407
1167.0	431
1168.0	415
1169.0	353
1170.0	383
1171.0	365
1172.0	342
1173.0	354
1174.0	360
1175.0	328
1176.0	307
1177.0	342
1178.0	318
1179.0	344
1180.0	338
1181.0	363
1182.0	359
1183.0	386
1184.0	423
1185.0	397
1186.0	401
1187.0	379
1188.0	374
1189.0	358
1190.0	359
1191.0	308
1192.0	323
1193.0	317
1194.0	322
1195.0	328
1196.0	353
1197.0	368
1198.0	366
1199.0	391
1200.0	420
1201.0	418
1202.0	348
1203.0	362
1204.0	381
1205.0	342
1206.0	330
1207.0	328
1208.0	326
1209.0	334
1210.0	310
1211.0	315
1212.0	335
1213.0	336
1214.0	343
1215.0	366
1216.0	402
1217.0	416
1218.0	389
1219.0	362
1220.0	369
1221.0	370
1222.0	370
1223.0	294
1224.0	326
1225.0	347
1226.0	305
1227.0	321
1228.0	387
1229.0	318
1230.0	338
1231.0	356
1232.0	370
1233.0	402
1234.0	437
1235.0	373
1236.0	380
1237.0	348
1238.0	345
1239.0	298
1240.0	333
1241.0	346
1242.0	289
1243.0	329
1244.0	290
1245.0	318
1246.0	352
1247.0	341
1248.0	363
1249.0	373
1250.0	424
1251.0	400
1252.0	385
1253.0	342
1254.0	339
1255.0	358
1256.0	331
1257.0	355
1258.0	302
1259.0	334
1260.0	319
1261.0	306
1262.0	310
1263.0	350
1264.0	370
1265.0	388
1266.0	363
1267.0	392
1268.0	367
1269.0	381
1270.0	382
1271.0	323
1272.0	330
1273.0	331
1274.0	299
1275.0	286
1276.0	313
1277.0	300
1278.0	338
1279.0	314
1280.0	340
1281.0	358
1282.0	361
1283.0	382
1284.0	362
1285.0	387
1286.0	342
1287.0	350
1288.0	348
1289.0	338
1290.0	319
1291.0	314
1292.0	305
1293.0	279
1294.0	319
1295.0	301
1296.0	308
1297.0	319
1298.0	369
1299.0	376
1300.0	395
1301.0	408
1302.0	361
1303.0	345
1304.0	345
1305.0	344
1306.0	308
1307.0	309
1308.0	293
1309.0	314
1310.0	309
1311.0	312
1312.0	305
1313.0	336
1314.0	375
1315.0	377
1316.0	349
1317.0	415
1318.0	406
1319.0	361
1320.0	353
1321.0	313
1322.0	342
1323.0	318
1324.0	274
1325.0	312
1326.0	310
1327.0	305
1328.0	288
1329.0	309
1330.0	363
1331.0	355
1332.0	370
1333.0	387
1334.0	420
1335.0	347
1336.0	362
1337.0	336
1338.0	333
1339.0	306
1340.0	359
1341.0	314
1342.0	311
1343.0	309
1344.0	304
1345.0	332
1346.0	302
1347.0	312
1348.0	336
1349.0	367
1350.0	365
1351.0	383
1352.0	368
1353.0	319
1354.0	343
1355.0	313
1356.0	308
1357.0	318
1358.0	290
1359.0	312
1360.0	322
1361.0	307
1362.0	316
1363.0	303
1364.0	306
1365.0	358
1366.0	389
1367.0	382
1368.0	361
1369.0	366
1370.0	338
1371.0	330
1372.0	306
1373.0	304
1374.0	279
1375.0	280
1376.0	306
1377.0	316
1378.0	288
1379.0	314
1380.0	358
1381.0	322
1382.0	374
1383.0	377
1384.0	360
1385.0	330
1386.0	337
1387.0	340
1388.0	333
1389.0	320
1390.0	307
1391.0	326
1392.0	329
1393.0	297
1394.0	281
1395.0	281
1396.0	348
1397.0	323
1398.0	337
1399.0	356
1400.0	367
1401.0	386
1402.0	387
1403.0	320
1404.0	343
1405.0	365
1406.0	325
1407.0	298
1408.0	293
1409.0	333
1410.0	302
1411.0	293
1412.0	292
1413.0	313
1414.0	338
1415.0	342
1416.0	350
1417.0	359
1418.0	393
1419.0	349
1420.0	344
1421.0	296
1422.0	334
1423.0	282
1424.0	286
1425.0	277
1426.0	311
1427.0	281
1428.0	294
1429.0	289
1430.0	338
1431.0	312
1432.0	358
1433.0	363
1434.0	362
1435.0	353
1436.0	302
1437.0	304
1438.0	308
1439.0	319
1440.0	275
1441.0	275
1442.0	309
1443.0	262
1444.0	271
1445.0	302
1446.0	304
1447.0	308
1448.0	321
1449.0	337
1450.0	388
1451.0	408
1452.0	355
1453.0	296
1454.0	321
1455.0	363
1456.0	286
1457.0	321
1458.0	291
1459.0	279
1460.0	309
1461.0	272
1462.0	292
1463.0	309
1464.0	315
1465.0	334
1466.0	336
1467.0	405
1468.0	343
1469.0	306
1470.0	318
1471.0	313
1472.0	281
1473.0	293
1474.0	288
1475.0	281
1476.0	326
1477.0	281
1478.0	272
1479.0	288
1480.0	279
1481.0	309
1482.0	344
1483.0	348
1484.0	333
1485.0	366
1486.0	335
1487.0	296
1488.0	315
1489.0	309
1490.0	280
1491.0	273
1492.0	289
1493.0	264
1494.0	299
1495.0	288
1496.0	300
1497.0	303
1498.0	288
1499.0	341
1500.0	368
1501.0	343
1502.0	345
1503.0	324
1504.0	291
1505.0	330
1506.0	294
1507.0	303
1508.0	293
1509.0	304
1510.0	298
1511.0	274
1512.0	279
1513.0	301
1514.0	312
1515.0	314
1516.0	353
1517.0	315
1518.0	360
1519.0	326
1520.0	316
1521.0	343
1522.0	311
1523.0	280
1524.0	276
1525.0	303
1526.0	252
1527.0	257
1528.0	302
1529.0	291
1530.0	282
1531.0	281
1532.0	318
1533.0	372
1534.0	357
1535.0	338
1536.0	333
1537.0	313
1538.0	311
1539.0	305
1540.0	274
1541.0	294
1542.0	271
1543.0	272
1544.0	265
1545.0	285
1546.0	275
1547.0	288
1548.0	314
1549.0	341
1550.0	340
1551.0	342
1552.0	337
1553.0	317
1554.0	328
1555.0	284
1556.0	288
1557.0	299
1558.0	272
1559.0	292
1560.0	286
1561.0	278
1562.0	284
1563.0	296
1564.0	291
1565.0	338
1566.0	328
1567.0	322
1568.0	345
1569.0	308
1570.0	320
1571.0	309
1572.0	290
1573.0	281
1574.0	275
1575.0	293
1576.0	271
1577.0	301
1578.0	247
1579.0	266
1580.0	289
1581.0	296
1582.0	315
1583.0	324
1584.0	338
1585.0	315
1586.0	333
1587.0	290
1588.0	255
1589.0	259
1590.0	287
1591.0	269
1592.0	253
1593.0	280
1594.0	266
1595.0	238
1596.0	290
1597.0	294
1598.0	289
1599.0	315
1600.0	302
1601.0	352
1602.0	302
1603.0	299
1604.0	320
1605.0	283
1606.0	294
1607.0	300
1608.0	269
1609.0	276
1610.0	293
1611.0	291
1612.0	281
1613.0	304
1614.0	265
1615.0	287
1616.0	322
1617.0	312
1618.0	312
1619.0	323
1620.0	289
1621.0	302
1622.0	273
1623.0	279
1624.0	296
1625.0	259
1626.0	268
1627.0	292
1628.0	260
1629.0	261
1630.0	266
1631.0	278
1632.0	301
1633.0	311
1634.0	315
1635.0	304
1636.0	297
1637.0	285
1638.0	268
1639.0	283
1640.0	289
1641.0	275
1642.0	242
1643.0	264
1644.0	274
1645.0	279
1646.0	308
1647.0	287
1648.0	283
1649.0	314
1650.0	347
1651.0	328
1652.0	302
1653.0	304
1654.0	294
1655.0	264
1656.0	266
1657.0	266
1658.0	281
1659.0	270
1660.0	249
1661.0	247
1662.0	301
1663.0	304
1664.0	250
1665.0	290
1666.0	309
1667.0	334
1668.0	331
1669.0	289
1670.0	304
1671.0	281
1672.0	299
1673.0	291
1674.0	273
1675.0	268
1676.0	279
1677.0	253
1678.0	238
1679.0	275
1680.0	294
1681.0	299
1682.0	286
1683.0	306
1684.0	290
1685.0	297
1686.0	270
1687.0	297
1688.0	309
1689.0	284
1690.0	283
1691.0	233
1692.0	251
1693.0	275
1694.0	249
1695.0	259
1696.0	265
1697.0	253
1698.0	277
1699.0	305
1700.0	298
1701.0	320
1702.0	318
1703.0	300
1704.0	287
1705.0	270
1706.0	258
1707.0	266
1708.0	285
1709.0	257
1710.0	265
1711.0	241
1712.0	265
1713.0	241
1714.0	284
1715.0	281
1716.0	299
1717.0	353
1718.0	278
1719.0	273
1720.0	303
1721.0	284
1722.0	257
1723.0	246
1724.0	259
1725.0	242
1726.0	232
1727.0	256
1728.0	246
1729.0	268
1730.0	265
1731.0	319
1732.0	281
1733.0	289
1734.0	310
1735.0	307
1736.0	297
1737.0	302
1738.0	287
1739.0	275
1740.0	281
1741.0	265
1742.0	263
1743.0	227
1744.0	239
1745.0	253
1746.0	294
1747.0	269
1748.0	246
1749.0	311
1750.0	295
1751.0	313
1752.0	275
1753.0	281
1754.0	261
1755.0	260
1756.0	292
1757.0	269
1758.0	278
1759.0	239
1760.0	266
1761.0	271
1762.0	277
1763.0	296
1764.0	248
1765.0	245
1766.0	276
1767.0	301
1768.0	308
1769.0	260
1770.0	281
1771.0	247
1772.0	267
1773.0	255
1774.0	255
1775.0	246
1776.0	245
1777.0	266
1778.0	248
1779.0	246
1780.0	268
1781.0	265
1782.0	276
1783.0	298
1784.0	294
1785.0	309
1786.0	242
1787.0	260
1788.0	261
1789.0	277
1790.0	274
1791.0	241
1792.0	238
1793.0	206
1794.0	219
1795.0	252
1796.0	268
1797.0	243
1798.0	286
1799.0	265
1800.0	301
1801.0	274
1802.0	300
1803.0	323
1804.0	278
1805.0	288
1806.0	262
1807.0	269
1808.0	259
1809.0	229
1810.0	251
1811.0	243
1812.0	255
1813.0	260
1814.0	253
1815.0	258
1816.0	317
1817.0	312
1818.0	297
1819.0	266
1820.0	281
1821.0	251
1822.0	293
1823.0	258
1824.0	259
1825.0	258
1826.0	263
1827.0	228
1828.0	248
1829.0	258
1830.0	265
1831.0	262
1832.0	253
1833.0	270
1834.0	295
1835.0	250
1836.0	298
1837.0	269
1838.0	236
1839.0	227
1840.0	254
1841.0	231
1842.0	219
1843.0	259
1844.0	239
1845.0	261
1846.0	257
1847.0	280
1848.0	273
1849.0	288
1850.0	288
1851.0	291
1852.0	284
1853.0	265
1854.0	273
1855.0	312
1856.0	259
1857.0	216
1858.0	261
1859.0	220
1860.0	243
1861.0	247
1862.0	245
1863.0	274
1864.0	244
1865.0	270
1866.0	294
1867.0	285
1868.0	289
1869.0	278
1870.0	252
1871.0	241
1872.0	247
1873.0	241
1874.0	237
1875.0	235
1876.0	255
1877.0	257
1878.0	248
1879.0	260
1880.0	243
1881.0	279
1882.0	265
1883.0	274
1884.0	304
1885.0	230
1886.0	274
1887.0	261
1888.0	263
1889.0	245
1890.0	242
1891.0	235
1892.0	228
1893.0	247
1894.0	242
1895.0	202
1896.0	242
1897.0	271
1898.0	266
1899.0	292
1900.0	261
1901.0	324
1902.0	268
1903.0	248
1904.0	221
1905.0	231
1906.0	231
1907.0	247
1908.0	240
1909.0	228
1910.0	238
1911.0	229
1912.0	224
1913.0	253
1914.0	269
1915.0	268
1916.0	293
1917.0	285
1918.0	259
1919.0	268
1920.0	289
1921.0	249
1922.0	239
1923.0	253
1924.0	243
1925.0	213
1926.0	218
1927.0	238
1928.0	252
1929.0	245
1930.0	258
1931.0	276
1932.0	271
1933.0	259
1934.0	286
1935.0	293
1936.0	243
1937.0	217
1938.0	248
1939.0	221
1940.0	265
1941.0	218
1942.0	231
1943.0	235
1944.0	241
1945.0	223
1946.0	271
1947.0	256
1948.0	254
1949.0	259
1950.0	279
1951.0	265
1952.0	267
1953.0	283
1954.0	258
1955.0	223
1956.0	222
1957.0	234
1958.0	224
1959.0	248
1960.0	224
1961.0	230
1962.0	251
1963.0	235
1964.0	231
1965.0	249
1966.0	270
1967.0	274
1968.0	282
1969.0	264
1970.0	234
1971.0	241
1972.0	223
1973.0	211
1974.0	225
1975.0	203
1976.0	224
1977.0	220
1978.0	208
1979.0	236
1980.0	222
1981.0	237
1982.0	261
1983.0	272
1984.0	275
1985.0	235
1986.0	256
1987.0	216
1988.0	238
1989.0	226
1990.0	230
1991.0	222
1992.0	223
1993.0	208
1994.0	210
1995.0	220
1996.0	218
1997.0	236
1998.0	250
1999.0	243
2000.0	263
2001.0	269
2002.0	269
2003.0	249
2004.0	239
2005.0	224
2006.0	245
2007.0	241
2008.0	202
2009.0	227
2010.0	212
2011.0	248
2012.0	226
2013.0	205
2014.0	232
2015.0	252
2016.0	275
2017.0	265
2018.0	279
2019.0	237
2020.0	263
2021.0	230
2022.0	240
2023.0	239
2024.0	219
2025.0	217
2026.0	214
2027.0	205
2028.0	220
2029.0	227
2030.0	229
2031.0	255
2032.0	264
2033.0	271
2034.0	294
2035.0	243
2036.0	229
2037.0	231
2038.0	236
2039.0	220
2040.0	220
2041.0	196
2042.0	220
2043.0	199
2044.0	209
2045.0	229
2046.0	273
2047.0	254
2048.0	253
2049.0	262
2050.0	260
2051.0	254
2052.0	234
2053.0	242
2054.0	231
2055.0	260
2056.0	247
2057.0	229
2058.0	212
2059.0	227
2060.0	203
2061.0	233
2062.0	250
2063.0	228
2064.0	261
2065.0	246
2066.0	251
2067.0	265
2068.0	254
2069.0	233
2070.0	234
2071.0	221
2072.0	227
2073.0	206
2074.0	203
2075.0	209
2076.0	224
2077.0	219
2078.0	217
2079.0	196
2080.0	228
2081.0	244
2082.0	231
2083.0	263
2084.0	249
2085.0	261
2086.0	227
2087.0	244
2088.0	209
2089.0	250
2090.0	203
2091.0	227
2092.0	231
2093.0	214
2094.0	218
2095.0	222
2096.0	216
2097.0	228
2098.0	229
2099.0	226
2100.0	271
2101.0	231
2102.0	215
2103.0	227
2104.0	209
2105.0	212
2106.0	231
2107.0	213
2108.0	229
2109.0	193
2110.0	192
2111.0	220
2112.0	233
2113.0	206
2114.0	222
2115.0	255
2116.0	222
2117.0	275
2118.0	245
2119.0	241
2120.0	227
2121.0	240
2122.0	225
2123.0	209
2124.0	227
2125.0	201
2126.0	188
2127.0	246
2128.0	205
2129.0	225
2130.0	205
2131.0	208
2132.0	215
2133.0	228
2134.0	289
2135.0	238
2136.0	238
2137.0	234
2138.0	229
2139.0	197
2140.0	190
2141.0	210
